target,bit_i,bit_j,bit_i_index,bit_j_index,mean_00,mean_01,mean_10,mean_11,count_00,count_01,count_10,count_11,synergy_11_minus_additive,abs_synergy,best_state,best_state_mean
qed,bit_23,bit_5,23,5,0.6999785346779838,0.7046102816196548,0.6089711518280648,0.6820227775318162,2054,4184,22909,853,0.06841987876208033,0.06841987876208033,01,0.7046102816196548
qed,bit_36,bit_56,36,56,0.5748044317834218,0.6763022656186978,0.660678998023524,0.6958536516672121,12682,78,11952,5288,-0.0663231801915879,0.0663231801915879,11,0.6958536516672121
qed,bit_100,bit_48,100,48,0.5932186686758639,0.6973463666871696,0.6042113759152621,0.6469664242917037,99,6998,19593,3310,-0.06137264963486411,0.06137264963486411,01,0.6973463666871696
qed,bit_0,bit_101,0,101,0.6672982124827082,0.606319781720044,0.6958938881458043,0.6958793376528244,1535,21372,6158,935,0.060963880269684245,0.060963880269684245,10,0.6958938881458043
qed,bit_5,bit_16,5,16,0.6660756936206221,0.6006120830289796,0.7011162413628979,0.6963919914658965,6043,18920,4684,353,0.06073936069464114,0.06073936069464114,10,0.7011162413628979
qed,bit_100,bit_101,100,101,0.6959869345838077,0.695280247454867,0.6668490061772683,0.606345991215416,6162,935,1531,21372,-0.05979632783291167,0.05979632783291167,00,0.6959869345838077
qed,bit_17,bit_16,17,16,0.6962840853513056,0.7055970435694773,0.65090511472979,0.6006787902963254,7203,310,3524,18963,-0.059539282651636216,0.059539282651636216,01,0.7055970435694773
qed,bit_100,bit_63,100,63,0.6973922232699944,0.5910513605557258,0.6523079863365753,0.604358857460673,6997,100,2881,20022,0.058391733838366267,0.058391733838366267,00,0.6973922232699944
qed,bit_0,bit_48,0,48,0.6041911221198646,0.6471232984413359,0.5973649807561577,0.6973152003505266,19591,3316,101,6992,0.05701804327289761,0.05701804327289761,11,0.6973152003505266
qed,bit_97,bit_17,97,17,0.6781510734788668,0.6052203895658776,0.6985739060163396,0.6819320950260277,701,21511,6812,976,0.05628887292267726,0.05628887292267726,10,0.6985739060163396
qed,bit_23,bit_56,23,56,0.699583573568712,0.7051218587116099,0.6079346674345518,0.6690752995611022,2294,3944,22340,1422,0.05560234698365252,0.05560234698365252,01,0.7051218587116099
qed,bit_17,bit_100,17,100,0.6996935895934083,0.6847993639556073,0.6753991003423312,0.6050787539559812,5987,1526,1110,21377,-0.05542612074854891,0.05542612074854891,00,0.6996935895934083
qed,bit_97,bit_0,97,0,0.6062211224993257,0.6697290994339635,0.6895792772729641,0.6976852973282315,21757,455,1150,6638,-0.05540195687937044,0.05540195687937044,11,0.6976852973282315
qed,bit_17,bit_0,17,0,0.684782806179277,0.6997277647511738,0.6050527949449206,0.6753920836484707,1538,5975,21369,1118,0.05539433013165329,0.05539433013165329,01,0.6997277647511738
qed,bit_36,bit_63,36,63,0.5694962505511,0.5758288492086906,0.6945479641336306,0.6458814515027088,814,11946,9064,8176,-0.054999111288512426,0.054999111288512426,10,0.6945479641336306
qed,bit_97,bit_100,97,100,0.66895387971006,0.6062517441683096,0.6977176585536629,0.6893268151818698,450,21762,6647,1141,0.05431129216995734,0.05431129216995734,10,0.6977176585536629
qed,bit_0,bit_63,0,63,0.6524770702672683,0.6043390524085981,0.6973610918315292,0.5951995187552351,2887,20020,6991,102,-0.05402355521762381,0.05402355521762381,10,0.6973610918315292
qed,bit_23,bit_17,23,17,0.706006163114761,0.6887349621814295,0.675896741145144,0.6046027500744491,5183,1055,2330,21432,-0.05402279013736333,0.05402279013736333,00,0.706006163114761
qed,bit_16,bit_48,16,48,0.672851812514111,0.6822798461520494,0.6003723999808258,0.6634753869517642,1028,9699,18664,609,0.053674953332999986,0.053674953332999986,01,0.6822798461520494
qed,bit_17,bit_101,17,101,0.6966593458697862,0.6967228996465823,0.6566729776662154,0.6057293883580905,6448,1065,1245,21242,-0.051007143084920936,0.051007143084920936,01,0.6967228996465823
qed,bit_67,bit_23,67,23,0.6786073094239753,0.5937241224865784,0.7044611753803682,0.6693318411364536,332,18146,5906,5616,0.049753852693482314,0.049753852693482314,10,0.7044611753803682
qed,bit_97,bit_16,97,16,0.6480577845652591,0.6003631236741026,0.69640189873565,0.698106165002657,3334,18878,7393,395,0.04939892715816352,0.04939892715816352,11,0.698106165002657
qed,bit_12,bit_67,12,67,0.591973964207029,0.6584087067353375,0.6835331816846838,0.7009036331267474,17817,3678,661,7844,-0.04906429108624488,0.04906429108624488,11,0.7009036331267474
qed,bit_101,bit_16,101,16,0.690936891751486,0.6782212430067597,0.6615258946981576,0.6005405292674653,7240,453,3487,18820,-0.048269716685966024,0.048269716685966024,00,0.690936891751486
qed,bit_23,bit_0,23,0,0.6900396384884949,0.7058320048059767,0.6064465275099312,0.6694893933721942,1085,5153,21822,1940,0.04725049954478111,0.04725049954478111,01,0.7058320048059767
qed,bit_23,bit_100,23,100,0.705821287744744,0.6898997724215175,0.6693349299774081,0.606486180050268,5166,1072,1931,21831,-0.04692723460391357,0.04692723460391357,00,0.705821287744744
qed,bit_67,bit_5,67,5,0.5943679833399963,0.666420891365491,0.6765417367808232,0.7023994442075814,18252,226,6711,4811,-0.0461952005987365,0.0461952005987365,11,0.7023994442075814
qed,bit_120,bit_23,120,23,0.6756865268654856,0.6004955356238191,0.7065818222267141,0.6770221255746565,706,20316,5532,3446,0.045631294589608906,0.045631294589608906,10,0.7065818222267141
qed,bit_36,bit_48,36,48,0.5755402452497942,0.5738861454837716,0.6475811078230096,0.6913070788916751,11870,890,7822,9418,0.04538007083468809,0.04538007083468809,11,0.6913070788916751
qed,bit_86,bit_67,86,67,0.6057373561263132,0.6977354955490749,0.5950814308427699,0.6439201055680949,291,9296,18187,2226,-0.0431594646974367,0.0431594646974367,01,0.6977354955490749
qed,bit_67,bit_0,67,0,0.591924386429671,0.6631967076857634,0.6719389793492067,0.7004150508557415,17616,862,5291,6231,-0.042796249749557536,0.042796249749557536,11,0.7004150508557415
qed,bit_101,bit_56,101,56,0.6765901058788943,0.7019684743496575,0.6062765000313811,0.674366266451116,3571,4122,21063,1244,0.04271139794897172,0.04271139794897172,01,0.7019684743496575
qed,bit_67,bit_100,67,100,0.6627464110845828,0.5919705269255368,0.7004402490606185,0.6718552787789165,856,17622,6241,5281,0.04219091387734397,0.04219091387734397,10,0.7004402490606185
qed,bit_97,bit_5,97,5,0.6074031289441919,0.6602311759819531,0.6881142034261092,0.701191756312849,22162,50,2801,4987,-0.03975049415102139,0.03975049415102139,11,0.701191756312849
qed,bit_67,bit_97,67,97,0.5925673538032088,0.6641800558184102,0.6676178824483527,0.6996390323988684,17786,692,4426,7096,-0.03959155206468579,0.03959155206468579,11,0.6996390323988684
qed,bit_63,bit_16,63,16,0.6852088304515042,0.6687034111709955,0.6563992767303749,0.6003154004941921,9300,578,1427,18695,-0.03957845695567419,0.03957845695567419,00,0.6852088304515042
qed,bit_120,bit_17,120,17,0.664402582705028,0.5989846306682951,0.7034007722850018,0.6768608561784496,1297,19725,6216,2762,0.0388780359301808,0.0388780359301808,10,0.7034007722850018
qed,bit_120,bit_67,120,67,0.5951527406172356,0.6534952719911385,0.6012806177475876,0.6983833573758375,18187,2835,291,8687,0.038760208254346895,0.038760208254346895,11,0.6983833573758375
qed,bit_120,bit_5,120,5,0.60211402606602,0.658011192460939,0.6857440108328711,0.7038911905668856,20681,341,4282,4696,-0.037749986660904344,0.037749986660904344,11,0.7038911905668856
qed,bit_0,bit_16,0,16,0.6559775932855849,0.6004622987572314,0.6971086693602774,0.6787077144238287,4103,18804,6624,469,0.0371143395919048,0.0371143395919048,10,0.6971086693602774
qed,bit_17,bit_56,17,56,0.6873767335201656,0.7029310898826849,0.6065431333868301,0.657939584670827,3025,4488,21609,878,0.03584209492147761,0.03584209492147761,01,0.7029310898826849
qed,bit_100,bit_16,100,16,0.6971988105769987,0.6775771233116652,0.6558219822088289,0.6004781969944497,6625,472,4102,18801,-0.035722097949045684,0.035722097949045684,00,0.6971988105769987
qed,bit_23,bit_101,23,101,0.706335655924879,0.6885179993922075,0.658428644097932,0.6058566806328989,5100,1138,2593,21169,-0.03475430693236159,0.03475430693236159,00,0.706335655924879
qed,bit_120,bit_56,120,56,0.6016782057786673,0.6490318095058478,0.6882666722954983,0.7013842197628913,20426,596,4208,4770,-0.03423605625978754,0.03423605625978754,11,0.7013842197628913
qed,bit_97,bit_101,97,101,0.6284604426421443,0.606930785688759,0.6955042283426673,0.7063754938689323,610,21602,7083,705,0.03240092247965021,0.03240092247965021,11,0.7063754938689323
qed,bit_67,bit_101,67,101,0.647291696591744,0.5918625412368513,0.6975662696390525,0.6737979684768127,1129,17349,6564,4958,0.031660854192652854,0.031660854192652854,10,0.6975662696390525
qed,bit_23,bit_16,23,16,0.7060330843878839,0.6812165501282279,0.6554608080713261,0.5992135506286823,5497,741,5230,18532,-0.031430723182987785,0.031430723182987785,00,0.7060330843878839
qed,bit_67,bit_56,67,56,0.5943522633904245,0.6459860030849647,0.6784701469622628,0.6987243170949857,18157,321,6477,5045,-0.03137956956181731,0.03137956956181731,11,0.6987243170949857
qed,bit_101,bit_48,101,48,0.6119323003329946,0.69143865702886,0.6041080337318658,0.6527467936622164,121,7572,19571,2736,-0.03086759676551476,0.03086759676551476,01,0.69143865702886
qed,bit_36,bit_33,36,33,0.5646041363405199,0.6421294596928949,0.6437714085773022,0.6918280118905757,10979,1781,7304,9936,-0.029468720039101504,0.029468720039101504,11,0.6918280118905757
qed,bit_33,bit_56,33,56,0.590075538568959,0.65916338968922,0.6715522768079034,0.7114392627590949,16654,1629,7980,3737,-0.0292008651690695,0.0292008651690695,11,0.7114392627590949
qed,bit_33,bit_5,33,5,0.5894812938634564,0.6655186847603212,0.6705910721055682,0.7175506801890082,16660,1623,8303,3414,-0.02907778281342477,0.02907778281342477,11,0.7175506801890082
qed,bit_36,bit_23,36,23,0.5980462184125518,0.5752659827288215,0.7046054992822406,0.653096229312675,89,12671,6149,11091,-0.028729034285835287,0.028729034285835287,10,0.7046054992822406
qed,bit_12,bit_120,12,120,0.5985444039391714,0.6580798433021713,0.6732874778798221,0.7041173884472933,19763,1732,1259,7246,-0.02870552879552868,0.02870552879552868,11,0.7041173884472933
qed,bit_51,bit_56,51,56,0.6837044384497541,0.6989381145746354,0.6001093267293318,0.64365910517703,4821,5039,19813,327,0.028316102322816894,0.028316102322816894,01,0.6989381145746354
qed,bit_56,bit_48,56,48,0.6038316496540935,0.6614294906671507,0.6176314153522132,0.7029292966400983,19229,5405,463,4903,0.027700040274827864,0.027700040274827864,11,0.7029292966400983
qed,bit_51,bit_33,51,33,0.6610266756106732,0.6987136562363464,0.588760737157751,0.653559608661363,1890,7970,16393,3747,0.02711189087793875,0.02711189087793875,01,0.6987136562363464
qed,bit_12,bit_23,12,23,0.6550551818464356,0.6017673683210316,0.7085285183031819,0.6822254456537064,635,20860,5603,2902,0.026984740875928503,0.026984740875928503,10,0.7085285183031819
qed,bit_23,bit_33,23,33,0.6678151670774999,0.7164263726223011,0.5888356535570879,0.6640369811388224,1712,4526,16571,7191,0.026590122036933228,0.026590122036933228,01,0.7164263726223011
qed,bit_86,bit_23,86,23,0.7123797044662492,0.6749908676375812,0.6607047776077394,0.5969001802527681,5116,4471,1122,19291,-0.026415760526303234,0.026415760526303234,00,0.7123797044662492
qed,bit_51,bit_17,51,17,0.7024485145770961,0.6697246815600414,0.6569759075344462,0.5980208822614407,6558,3302,955,19185,-0.02623119225595083,0.02623119225595083,00,0.7024485145770961
qed,bit_101,bit_63,101,63,0.691494217521108,0.6098056319352273,0.6604599082413505,0.6042588173111222,7570,123,2308,19999,0.025487494655652365,0.025487494655652365,00,0.691494217521108
qed,bit_51,bit_63,51,63,0.7018903179563153,0.6538798882084613,0.6209618750980709,0.5984037995618755,7724,2136,2154,17986,0.02545235421165859,0.02545235421165859,00,0.7018903179563153
qed,bit_120,bit_33,120,33,0.5900124380966173,0.6536967687984001,0.6631299785536796,0.7019617093678401,16728,4294,1555,7423,-0.02485259988762234,0.02485259988762234,11,0.7019617093678401
qed,bit_63,bit_56,63,56,0.665769059743988,0.7029958901611056,0.6039901488945177,0.6171117094067603,4976,4902,19658,464,-0.02410526990487505,0.02410526990487505,01,0.7029958901611056
qed,bit_51,bit_48,51,48,0.6554434700729743,0.7012680758218559,0.5980207570771607,0.6200836764921777,2104,7756,17588,2552,-0.023761686333864662,0.023761686333864662,01,0.7012680758218559
qed,bit_17,bit_33,17,33,0.6614272892048632,0.7131293252321733,0.5864175385660532,0.6618708943820265,2392,5121,15891,6596,0.023751319788663183,0.023751319788663183,01,0.7131293252321733
qed,bit_86,bit_56,86,56,0.6860415430167934,0.7045491258307076,0.5988586056670542,0.6407280364623629,4976,4611,19658,755,0.023361847981394512,0.023361847981394512,01,0.7045491258307076
qed,bit_86,bit_5,86,5,0.6830191182708084,0.7094685514949446,0.5986689191675252,0.6482961789791951,5265,4322,19698,715,0.023177826587533756,0.023177826587533756,01,0.7094685514949446
qed,bit_120,bit_0,120,0,0.5990813381043254,0.6537441104286915,0.6753792554943122,0.7073394436371077,19507,1515,3400,5578,-0.022702584181570673,0.022702584181570673,11,0.7073394436371077
qed,bit_120,bit_100,120,100,0.6535996826539012,0.5991204830305078,0.7072766451862664,0.6753508226245857,1505,19517,5592,3386,0.022553377061712676,0.022553377061712676,10,0.7072766451862664
qed,bit_12,bit_33,12,33,0.5846668203544495,0.6540435988076667,0.6668081197292681,0.7137648678395967,15709,5786,2574,5931,-0.02242003034288864,0.02242003034288864,11,0.7137648678395967
qed,bit_67,bit_58,67,58,0.5885047606982086,0.6219341022187865,0.6394279950850915,0.6952728066428411,14750,3728,1637,9885,0.022415470037171592,0.022415470037171592,11,0.6952728066428411
qed,bit_36,bit_120,36,120,0.5750866629681517,0.6048491534646957,0.6449368069890935,0.696719773354021,12615,145,8407,8833,0.022020475868383516,0.022020475868383516,11,0.696719773354021
qed,bit_12,bit_51,12,51,0.6526993610906949,0.5974417869763575,0.7032575311837023,0.6697450084415703,2295,19200,7565,940,0.021745051372205393,0.021745051372205393,10,0.7032575311837023
qed,bit_36,bit_97,36,97,0.5749365855575487,0.6027515359204699,0.6497390105323329,0.6992642554842047,12536,224,9676,7564,0.021710294588950574,0.021710294588950574,11,0.6992642554842047
qed,bit_58,bit_48,58,48,0.5839678304431076,0.6286569805654272,0.642139855526655,0.7085054217534974,12858,3529,6834,6779,0.021676416104522866,0.021676416104522866,11,0.7085054217534974
qed,bit_67,bit_16,67,16,0.6390432771858856,0.5870798711324224,0.6970983342966295,0.6667059866893359,2905,15573,7822,3700,0.021571058446169578,0.021571058446169578,10,0.6970983342966295
qed,bit_36,bit_67,36,67,0.573821304548988,0.6438950530096906,0.6397024173466602,0.6884682071362376,12468,292,6010,11230,-0.021307958671125227,0.021307958671125227,11,0.6884682071362376
qed,bit_12,bit_100,12,100,0.5922456084050927,0.6035300515817458,0.7014161989994502,0.6924511502441928,359,21136,6738,1767,-0.0202494919319105,0.0202494919319105,10,0.7014161989994502
qed,bit_58,bit_63,58,63,0.6311835130500287,0.5848107804319957,0.7085446869168391,0.6421397737459104,3103,13284,6775,6838,-0.020032180552895795,0.020032180552895795,10,0.7085446869168391
qed,bit_12,bit_86,12,86,0.6615111210777689,0.5933570709350982,0.7112954670678878,0.6629817679519696,3149,18346,6438,2067,0.019840351026752523,0.019840351026752523,10,0.7112954670678878
qed,bit_23,bit_51,23,51,0.7061226488570025,0.6555953020709578,0.6700253106978351,0.5997770999040996,5863,375,3997,19765,-0.019720864007690908,0.019720864007690908,00,0.7061226488570025
qed,bit_86,bit_17,86,17,0.7124339936329364,0.6716245607534026,0.6542289597890745,0.5944475026967716,5478,4109,2035,18378,-0.018972024212769112,0.018972024212769112,00,0.7124339936329364
qed,bit_12,bit_0,12,0,0.6034941920582404,0.5945802935727289,0.6924423232962323,0.7014358655572477,21127,368,1780,6725,0.017907440746526837,0.017907440746526837,11,0.7014358655572477
qed,bit_120,bit_97,120,97,0.5996271250091076,0.6529459349934734,0.6689950054513476,0.7055208544972779,19684,1338,2528,6450,-0.01679296093843552,0.01679296093843552,11,0.7055208544972779
qed,bit_97,bit_56,97,56,0.6066143382031273,0.6395050760374171,0.686603656476168,0.702800142041561,21599,613,3035,4753,-0.01669425226889676,0.01669425226889676,11,0.702800142041561
qed,bit_120,bit_101,120,101,0.6430918494911072,0.5992592513902896,0.7046153205774941,0.6773548923300696,1804,19218,5889,3089,0.01657216985339316,0.01657216985339316,10,0.7046153205774941
qed,bit_12,bit_97,12,97,0.6033820931446536,0.6010906497364372,0.687207662452981,0.7013818474121036,21115,380,1097,7408,0.016465628367339002,0.016465628367339002,11,0.7013818474121036
qed,bit_120,bit_51,120,51,0.6546560315420586,0.5997646482107507,0.6968224992191925,0.6577991767494336,1247,19775,8613,365,0.015868060861549016,0.015868060861549016,10,0.6968224992191925
qed,bit_23,bit_97,23,97,0.6610600985408811,0.7073767829626476,0.6060916596793774,0.6675275286466748,578,5660,21634,2128,0.01511918454553085,0.01511918454553085,01,0.7073767829626476
qed,bit_12,bit_16,12,16,0.6256474665737166,0.6001331546136894,0.7001494004168094,0.6896148490546904,2703,18792,8024,481,0.014979760597908176,0.014979760597908176,10,0.7001494004168094
qed,bit_120,bit_48,120,48,0.5996840412041682,0.6251169909889824,0.661353506970385,0.70164451355427,18264,2758,1428,7550,0.014858056799070818,0.014858056799070818,11,0.70164451355427
qed,bit_86,bit_0,86,0,0.6734983232482559,0.7138972841985266,0.5949901500956641,0.6501688945214336,4498,5089,18409,2004,0.014779783475498687,0.014779783475498687,01,0.7138972841985266
qed,bit_86,bit_100,86,100,0.7138252078010717,0.6734632167348692,0.6500362466539624,0.5950314814669008,5102,4485,1995,18418,-0.014642774120859126,0.014642774120859126,00,0.7138252078010717
qed,bit_23,bit_58,23,58,0.6626027327552934,0.7141393616527821,0.5874560696276356,0.6532835021964291,1338,4900,15049,8713,0.014290803671304642,0.014290803671304642,01,0.7141393616527821
qed,bit_33,bit_100,33,100,0.6574182498404602,0.5851565948632655,0.720994781425554,0.6630238625215646,2802,15481,4295,7422,0.014290736073205301,0.014290736073205301,10,0.720994781425554
qed,bit_33,bit_0,33,0,0.5851031083456439,0.6574298240398406,0.6630394036539765,0.7211709460007436,15470,2813,7437,4280,-0.01419517334742959,0.01419517334742959,11,0.7211709460007436
qed,bit_56,bit_16,56,16,0.665226169963298,0.6002011966201456,0.7031847076269562,0.6522327694826047,6163,18471,4564,802,0.014073035198800876,0.014073035198800876,10,0.7031847076269562
qed,bit_97,bit_33,97,33,0.586011551593575,0.6588455635545192,0.6570286490264344,0.7166198946946211,15652,6560,2631,5157,-0.013242766292757557,0.013242766292757557,11,0.7166198946946211
qed,bit_36,bit_16,36,16,0.6238183021645513,0.5687433686090696,0.6910832508271608,0.6491324072758798,1548,11212,9179,8061,0.013124090004200673,0.013124090004200673,10,0.6910832508271608
qed,bit_120,bit_63,120,63,0.6277605588083585,0.5999279313028052,0.7017374740757754,0.6610897324574859,2336,18686,7542,1436,-0.01281511411273617,0.01281511411273617,10,0.7017374740757754
qed,bit_51,bit_0,51,0,0.6700517297147608,0.7058906924343793,0.597932128685767,0.6465426275558864,3962,5898,18945,1195,0.012771536150500973,0.012771536150500973,01,0.7058906924343793
qed,bit_36,bit_101,36,101,0.6037367056323124,0.5743038407738562,0.6960179381747628,0.653833171929419,486,12274,7207,10033,-0.012751901386887532,0.012751901386887532,10,0.6960179381747628
qed,bit_33,bit_16,33,16,0.6453695298645857,0.5782449084223384,0.7116435422592019,0.657187490163216,4899,13384,5828,5889,0.012668569346261371,0.012668569346261371,10,0.7116435422592019
qed,bit_51,bit_100,51,100,0.7058584769013322,0.6699819701555021,0.6462302405665669,0.5979747574427133,5911,3949,1186,18954,-0.012378976378023432,0.012378976378023432,00,0.7058584769013322
qed,bit_86,bit_48,86,48,0.661455057620361,0.7112764573488768,0.5932738467826361,0.6309583973411464,3143,6444,16549,3864,-0.012136849170005348,0.012136849170005348,01,0.7112764573488768
qed,bit_36,bit_58,36,58,0.5585987249570333,0.622441023542781,0.6406347109916494,0.6924949136157802,9397,3363,6990,10250,-0.011982095961616812,0.011982095961616812,11,0.6924949136157802
qed,bit_86,bit_33,86,33,0.6576781104874008,0.704984611018948,0.588535218260052,0.6467207470450685,2035,7552,16248,4165,0.010879028253469314,0.010879028253469314,01,0.704984611018948
qed,bit_33,bit_101,33,101,0.6485456827329139,0.5868302655000657,0.7138177654750724,0.6629781320173522,2785,15498,4908,6809,0.0108757837751281,0.0108757837751281,10,0.7138177654750724
qed,bit_120,bit_16,120,16,0.6404652990644315,0.5950513760717622,0.7028200345047664,0.6677224136308777,3689,17333,7038,1940,0.010316302118780651,0.010316302118780651,10,0.7028200345047664
qed,bit_5,bit_58,5,58,0.5899701453050735,0.6594147252470149,0.652705956233859,0.7119029608736359,15441,9522,946,4091,-0.010247575302164469,0.010247575302164469,11,0.7119029608736359
qed,bit_86,bit_63,86,63,0.7112764573488768,0.661455057620361,0.6335140371868556,0.5937113454286101,6444,3143,3434,16979,0.010018707970270269,0.010018707970270269,00,0.7112764573488768
qed,bit_86,bit_58,86,58,0.6676332483597321,0.6956682398183685,0.592454043166222,0.6304390114816042,248,9339,16139,4274,0.009949976856745923,0.009949976856745923,01,0.6956682398183685
qed,bit_33,bit_58,33,58,0.5848016081189593,0.6315504626809841,0.640763106179365,0.6965231826044102,13813,4470,2574,9143,0.00901122186302028,0.00901122186302028,11,0.6965231826044102
qed,bit_12,bit_56,12,56,0.6030236250707666,0.6185566313277674,0.6955693664122728,0.7024483899614817,21055,440,3579,4926,-0.00865398270779194,0.00865398270779194,11,0.7024483899614817
